Id,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
1678,3258,158,15,212,34,3204,235,241,133,2102
1679,3245,172,15,180,27,3025,229,246,145,2282
1680,3244,184,15,182,26,2877,223,249,155,2432
1681,3242,151,2,150,32,2580,222,239,152,2731
1682,3241,124,3,127,31,2550,225,237,146,2761
1683,3214,132,15,0,0,2402,243,231,114,2911
1684,2959,80,16,255,-15,518,239,210,97,2101
1685,2760,69,31,162,114,175,235,163,37,2070
1686,2725,353,19,30,14,1167,183,202,154,1994
1687,3276,42,11,331,64,5157,222,216,128,218
1688,3252,37,18,124,49,5006,216,198,111,60
1689,3235,180,15,150,17,2940,224,248,152,2371
1690,3236,180,15,150,18,2851,224,248,152,2461
1691,3241,200,5,175,43,2644,218,244,162,2671
1692,3241,166,4,134,31,2584,223,241,153,2731
1693,3223,122,18,42,16,2466,248,222,95,2851
1694,3209,138,17,0,0,2407,243,232,112,2911
1695,3192,153,15,268,54,2053,237,240,130,2801
1696,3190,172,13,270,52,2024,228,246,146,2781
1697,3286,49,5,454,75,5225,222,229,143,331
1698,3223,298,11,108,21,4637,188,236,188,511
1699,2920,94,28,360,-47,446,250,186,44,2028
1700,2889,90,28,360,-10,390,249,184,46,2021
1701,2806,73,29,242,161,258,239,171,42,2011
1702,3221,194,14,90,18,2772,217,251,164,2550
1703,3198,162,14,192,-11,2213,233,243,138,2864
1704,3191,156,16,228,53,2154,236,240,129,2821
1705,2903,97,27,390,-64,430,251,190,49,1994
1706,2858,90,28,335,217,350,249,184,45,1986
1707,2842,87,28,309,199,324,248,181,43,1984
1708,2719,64,24,124,70,134,233,184,70,1986
1709,3251,280,7,268,48,4494,201,241,179,661
1710,3217,162,6,60,0,2954,226,242,149,2370
1711,3214,166,9,60,0,2895,228,244,148,2430
1712,3213,198,14,60,13,2777,215,251,168,2550
1713,3227,213,14,85,25,2689,207,252,179,2640
1714,3225,138,17,42,16,2542,243,232,112,2790
1715,2871,94,26,376,230,391,250,191,53,1958
1716,2797,86,28,255,136,277,246,182,46,1950
1717,3298,18,13,418,87,5120,209,212,138,277
1718,3294,25,10,362,91,5075,215,219,139,218
1719,3240,158,4,234,11,3492,225,240,150,1831
1720,3215,121,1,30,-1,2989,221,237,152,2341
1721,3223,183,16,60,26,2665,222,249,155,2671
1722,2856,91,28,366,210,384,249,185,46,1926
1723,2782,88,26,255,129,268,248,186,51,1920
1724,2786,49,16,240,97,1431,225,205,110,2190
1725,2747,329,19,201,71,878,171,214,181,2213
1726,3220,56,3,30,2,3083,222,232,146,2252
1727,3219,45,4,0,0,3054,221,231,146,2282
1728,3206,204,18,30,4,2730,207,253,176,2612
1729,3152,159,14,120,15,2088,234,242,136,2694
1730,2839,91,27,361,185,382,249,186,48,1894
1731,2782,92,26,268,129,283,249,191,54,1890
1732,2755,87,24,216,106,228,247,194,63,1891
1733,2729,84,22,162,73,175,245,197,70,1894
1734,2718,85,19,134,63,150,244,203,81,1896
1735,3228,141,3,42,2,3295,225,238,149,2044
1736,3195,136,11,30,-7,2854,237,236,129,2493
1737,3161,182,15,126,23,2329,223,249,154,2850
1738,3068,335,8,150,6,1442,202,230,166,2247
1739,3055,80,13,120,15,1237,237,217,109,2136
1740,3043,48,7,30,3,1150,223,224,136,2093
1741,2931,96,23,446,-76,541,249,200,67,1884
1742,2887,96,28,450,241,469,251,187,44,1872
1743,2781,94,25,283,132,295,251,194,57,1860
1744,2767,93,24,256,118,268,249,196,63,1860
1745,2742,91,23,201,86,210,248,198,67,1862
1746,3316,66,6,466,82,3803,227,227,135,1537
1747,3233,111,3,134,4,3448,225,236,145,1896
1748,3231,127,2,85,2,3389,223,237,150,1956
1749,3192,175,17,30,-9,2656,227,247,145,2704
1750,3148,163,13,90,10,2185,232,243,140,2718
1751,3095,92,9,30,5,1771,233,227,126,2424
1752,3045,50,7,30,5,1158,224,224,135,2067
1753,2941,105,20,450,-72,582,249,211,81,1860
1754,2794,92,26,323,145,330,250,189,51,1830
1755,2707,92,20,120,54,120,247,204,77,1839
1756,3250,86,23,182,47,4731,246,194,65,234
1757,3213,99,12,30,7,2955,240,223,112,2407
1758,3183,191,14,60,-10,2721,218,250,162,2646
1759,3184,181,15,60,-12,2692,224,248,153,2676
1760,3165,136,15,108,-41,2486,242,233,117,2886
1761,3155,144,11,120,18,2427,236,238,132,2881
1762,3146,160,11,67,8,2338,231,242,141,2812
1763,2912,107,26,509,-100,553,253,199,57,1820
1764,2850,99,26,443,189,451,252,193,53,1806
1765,2823,96,25,390,170,391,250,196,59,1802
1766,2707,87,21,120,71,124,246,200,72,1809
1767,2859,53,20,379,94,1213,226,194,93,2671
1768,2817,25,15,210,23,1392,212,207,129,2579
1769,3294,83,17,367,60,3724,241,208,91,1634
1770,3251,71,13,247,17,3607,234,214,110,1753
1771,3140,183,5,30,3,2224,221,243,157,2701
1772,3137,50,5,0,0,2047,221,231,146,2568
1773,2834,98,24,420,181,424,251,198,61,1772
1774,2778,89,25,300,122,306,248,192,58,1770
1775,2708,82,21,120,69,134,244,197,73,1779
1776,3304,87,16,391,70,3760,242,212,96,1608
1777,3248,69,10,212,14,3583,231,221,122,1786
1778,3201,95,17,0,0,2940,245,213,91,2440
1779,3138,171,5,0,0,2289,223,242,154,2727
1780,3126,52,10,30,0,1936,226,218,125,2461
1781,3319,86,11,450,85,3787,236,222,117,1554
1782,3175,93,9,30,-3,2826,234,227,125,2564
1783,3137,232,3,30,0,2236,215,242,164,2662
1784,2784,69,23,306,137,323,237,188,69,1710
1785,2714,70,24,134,70,150,237,186,67,1719
1786,2702,71,22,108,55,120,238,190,71,1723
1787,3139,327,5,60,1,2183,208,234,165,2597
1788,2807,8,19,0,0,1507,194,198,137,2389
1789,3319,97,10,450,85,3737,237,225,119,1565
1790,3123,77,9,134,-7,1900,232,224,125,2355
1791,2897,90,20,582,244,598,246,205,80,1672
1792,2763,58,22,240,121,242,230,187,79,1652
1793,2712,69,26,120,62,124,237,181,60,1663
1794,2698,73,26,90,60,95,239,180,55,1667
1795,3260,31,14,30,0,5775,215,207,125,642
1796,3377,280,18,277,109,5256,168,239,209,778
1797,3248,300,5,0,0,4412,205,238,172,553
1798,3322,107,6,480,88,3728,230,233,137,1543
1799,3241,25,7,0,0,3403,217,225,145,2012
1800,2868,332,17,60,23,1718,177,215,176,2613
1801,2848,94,20,457,138,488,247,205,78,1597
1802,2736,73,29,162,98,175,239,172,44,1600
1803,2931,283,26,778,554,854,138,230,227,2642
1804,3341,299,12,272,73,5343,186,235,189,937
1805,3193,53,12,42,-4,2678,227,213,118,2762
1806,3244,88,9,150,35,3065,235,226,124,2383
1807,3192,96,11,30,-5,2685,238,224,115,2767
1808,2708,84,29,108,40,120,246,176,38,1549
1809,2552,4,19,60,24,792,191,199,142,1181
1810,2556,334,21,85,28,819,168,208,176,1155
1811,3163,20,10,60,-2,2489,213,218,141,2704
1812,2693,78,29,67,25,95,242,174,41,1524
1813,2566,326,11,256,87,755,193,228,175,1332
1814,2577,323,10,150,58,875,195,230,175,1159
1815,3273,5,9,180,35,3254,209,223,152,2219
1816,2959,2,9,721,186,1008,208,224,153,2555
1817,2675,42,13,60,14,1110,222,211,122,1560
1818,2553,235,17,351,95,780,188,253,199,1410
1819,2570,345,12,124,42,859,196,221,163,1222
1820,2011,344,17,313,29,404,183,211,164,300
1821,2749,86,30,95,39,201,247,176,36,1449
1822,2718,73,27,42,8,150,239,177,51,1460
1823,2885,61,27,384,103,1243,231,174,60,2100
1824,2022,24,13,391,42,509,212,212,134,421
1825,2038,50,17,408,71,474,226,200,102,283
1826,2902,54,23,389,120,1282,227,184,78,2130
1827,2018,341,27,351,34,390,152,188,168,190
1828,3309,268,7,618,28,3711,202,243,179,1342
1829,3349,66,11,408,59,3512,231,217,117,1643
1830,2926,87,17,525,155,677,242,210,92,1412
1831,2856,57,22,351,99,474,229,189,82,1383
1832,3293,308,17,120,34,3193,172,227,195,2192
1833,3075,108,6,60,-1,1811,231,233,136,1996
1834,2839,75,20,285,82,430,239,199,82,1350
1835,2820,75,17,228,72,376,238,206,93,1350
1836,2836,14,18,30,11,1549,201,200,133,2704
1837,2074,348,18,499,107,566,183,208,161,277
1838,3313,285,8,636,32,3645,198,240,182,1396
1839,3068,111,8,319,9,1218,234,231,129,1565
1840,2902,87,15,417,131,607,241,215,100,1337
1841,2862,91,21,319,95,497,247,203,76,1323
1842,2840,92,19,277,83,443,246,207,82,1320
1843,3278,84,10,85,14,4186,234,224,121,808
1844,3048,124,10,446,-9,1077,238,233,125,1463
1845,2883,104,20,350,112,564,249,211,82,1299
1846,2849,102,20,277,82,484,248,209,80,1291
1847,2703,47,24,108,64,120,220,179,80,1348
1848,2988,29,18,404,145,1978,211,197,117,2818
1849,2089,41,19,424,81,510,219,194,103,350
1850,3336,293,13,564,14,3523,184,237,193,1530
1851,3354,292,18,510,32,3486,168,234,205,1583
1852,3094,107,7,30,-2,2093,233,232,131,2148
1853,3077,123,5,30,-3,1959,228,236,142,2029
1854,2820,96,16,192,63,426,244,216,97,1260
1855,2812,95,17,170,55,404,245,212,90,1261
1856,2422,45,11,85,13,631,223,215,125,1320
1857,2018,303,24,60,23,120,145,220,211,228
1858,2102,33,12,382,94,480,218,214,131,342
1859,3341,92,20,360,19,3372,246,205,79,1731
1860,3331,81,14,330,41,3355,238,214,104,1758
1861,3312,326,3,175,40,3073,211,235,163,2258
1862,2864,115,21,295,93,566,250,215,83,1236
1863,2827,106,16,192,60,469,246,219,97,1230
1864,2729,36,18,95,8,162,216,198,112,1282
1865,2720,57,25,124,3,134,228,180,71,1290
1866,2974,340,14,319,72,1572,190,219,167,2524
1867,3003,339,14,228,93,1879,190,219,168,2696
1868,2446,23,8,0,0,443,216,223,144,837
1869,2025,288,26,67,30,120,140,227,223,256
1870,2097,23,16,408,89,516,209,204,128,342
1871,2121,345,29,564,113,671,150,181,161,365
1872,2121,28,26,571,160,680,200,173,97,306
1873,2020,74,18,301,59,430,239,202,88,67
1874,2858,117,21,283,87,582,251,216,83,1206
1875,2044,276,25,108,49,153,144,236,227,277
1876,2047,31,21,216,54,272,210,190,109,277
1877,2718,71,28,124,70,134,237,170,43,1243
1878,2701,72,31,95,53,108,237,163,34,1254
1879,2917,290,17,335,115,1624,169,235,205,2534
1880,2508,20,21,0,0,859,201,192,121,1651
1881,2437,349,12,30,4,997,198,220,161,1455
1882,2050,3,13,201,54,297,201,214,149,309
1883,3345,198,2,0,0,5114,218,240,158,871
1884,3292,82,9,127,15,4133,233,225,124,914
1885,3218,67,17,60,22,2711,235,203,94,2711
1886,3154,102,17,67,10,2608,246,215,91,2522
1887,2744,288,3,95,6,228,211,239,166,1187
1888,2515,323,24,42,15,866,152,208,191,350
1889,2533,322,29,85,36,828,134,197,196,323
1890,2092,262,17,309,84,417,176,246,208,242
1891,2160,349,12,532,158,636,197,219,160,361
1892,2922,272,31,799,547,875,123,231,238,2136
1893,3003,328,16,408,93,1624,180,220,179,2419
1894,2475,352,16,0,0,541,191,211,157,847
1895,2455,121,18,0,0,1154,248,223,96,1556
1896,2447,2,8,0,0,1095,209,225,154,1537
1897,3095,345,11,127,19,1914,199,223,163,1848
1898,2743,270,1,127,2,240,216,238,160,1129
1899,2724,95,26,120,72,150,250,192,54,1159
1900,2525,337,17,30,9,949,180,213,172,450
1901,2551,324,27,108,49,891,141,199,192,390
1902,2597,321,28,192,105,806,136,199,196,361
1903,2604,31,21,319,125,703,210,190,109,379
1904,2532,44,21,30,8,953,221,189,95,1583
1905,2530,307,20,60,12,994,161,224,201,1626
1906,2598,274,24,210,80,1074,150,238,224,1706
1907,2090,0,28,201,82,309,165,173,134,190
1908,2092,352,27,228,84,335,164,183,150,182
1909,2167,320,16,488,165,589,178,224,185,300
1910,2125,64,27,543,164,607,233,173,55,342
1911,2173,50,28,124,100,212,219,167,64,552
1912,3326,310,12,30,7,2980,186,231,185,2173
1913,3342,71,13,90,19,2902,234,214,110,2309
1914,3328,73,11,30,5,2873,233,218,115,2364
1915,3098,75,9,30,7,2103,232,223,123,1965
1916,2706,87,29,108,54,120,247,179,40,1115
1917,2822,347,24,228,51,1560,168,195,160,1645
1918,2580,308,25,170,76,912,142,215,208,437
1919,2494,331,12,0,0,626,192,225,172,886
1920,2092,59,25,90,28,150,230,178,66,503
1921,2008,226,32,30,12,108,161,250,210,295
1922,2119,26,35,439,158,474,181,143,76,309
1923,3371,60,34,240,31,3144,224,150,32,1899
1924,3328,21,7,90,6,3055,215,224,146,2028
1925,2879,43,23,218,97,1613,217,184,90,1914
1926,2591,122,26,85,43,1114,253,210,67,658
1927,2503,26,15,30,8,648,212,205,127,875
1928,2589,308,24,150,71,1116,146,217,207,1598
1929,2600,302,24,180,82,1132,147,221,211,1615
1930,2113,251,33,150,105,247,131,241,235,127
1931,2088,66,33,313,131,351,231,156,31,301
1932,3404,4,15,285,64,3158,200,211,147,1864
1933,3336,76,13,85,13,2835,236,216,109,2362
1934,3051,113,9,525,-13,1356,236,231,126,1296
1935,2725,77,24,150,75,150,242,187,62,1048
1936,2552,9,15,0,0,1075,203,207,139,1492
1937,2493,345,28,60,18,1158,155,184,161,1688
1938,2170,334,26,379,168,481,153,196,177,162
1939,3359,303,16,127,36,2872,173,228,197,2268
1940,2740,68,20,182,90,182,236,197,84,1008
1941,2728,69,24,153,79,153,237,185,66,1020
1942,2702,58,27,95,68,95,227,172,61,1047
1943,2829,35,21,376,75,1651,212,188,103,1528
1944,2543,338,8,28,2,1120,202,228,165,624
1945,2645,313,17,319,143,895,172,225,192,508
1946,2651,328,15,339,151,876,184,222,177,511
1947,2522,54,19,60,22,700,227,195,93,882
1948,2172,325,20,313,170,420,167,214,185,95
1949,3331,50,8,120,8,2754,224,222,132,2442
1950,2027,272,37,60,27,150,100,222,246,180
1951,2161,113,33,458,142,524,254,188,34,390
1952,3344,60,16,162,21,2758,231,205,102,2400
1953,3261,100,20,192,47,2592,249,208,78,2726
1954,2847,291,36,743,354,934,101,209,236,1879
1955,2611,312,25,182,83,1061,145,213,204,598
1956,2621,320,25,212,98,1040,148,207,195,589
1957,2656,20,20,450,129,797,202,193,121,644
1958,2527,36,16,2,0,765,217,203,117,942
1959,2223,294,21,212,151,108,156,230,212,511
1960,3346,289,11,513,78,3288,190,239,189,1677
1961,3384,73,25,180,44,3008,240,183,59,2006
1962,3046,84,9,618,-19,1384,233,225,125,1188
1963,2870,95,18,304,74,819,246,210,86,874
1964,2704,63,23,85,47,95,233,186,73,999
1965,3018,197,6,711,93,2123,218,246,163,2588
1966,2890,315,7,342,91,1595,201,234,172,1869
1967,2092,270,29,150,90,270,131,234,235,85
1968,2110,54,25,342,150,390,225,177,71,466
1969,3208,104,14,30,5,2455,243,221,105,2647
1970,2916,106,19,451,120,972,249,213,84,899
1971,2709,71,22,108,52,108,238,192,74,973
1972,3011,180,6,573,92,1982,223,244,156,2698
1973,2964,97,14,361,86,1704,242,217,104,2856
1974,2813,80,30,339,152,1691,243,173,38,1517
1975,2641,312,26,210,82,1084,142,211,205,648
1976,2694,339,22,420,184,957,166,202,171,633
1977,2544,39,17,0,0,824,218,199,111,979
1978,2594,80,19,268,72,1348,241,202,84,1550
1979,2206,65,33,210,144,201,229,155,31,361
1980,2175,303,31,270,173,391,120,208,220,108
1981,2194,170,24,300,175,481,229,242,130,175
1982,2132,73,27,365,172,408,239,179,53,488
1983,2699,76,24,108,50,108,241,186,61,966
1984,2611,296,28,120,52,1167,130,218,222,702
1985,2639,306,27,180,80,1126,136,213,212,684
1986,2671,320,26,270,112,1068,145,205,196,666
1987,2557,51,20,42,13,849,225,192,93,977
1988,2000,318,7,30,4,108,201,234,172,268
1989,2162,166,33,277,143,543,226,230,107,242
1990,3352,339,7,42,3,2790,204,230,164,2255
1991,2746,64,22,212,89,216,234,189,76,875
1992,2714,78,21,150,65,150,242,196,75,924
1993,2999,155,8,636,113,1731,230,241,144,2097
1994,3008,197,7,591,83,1996,218,246,163,2591
1995,2633,285,26,153,74,1168,139,229,226,721
1996,2510,323,21,30,12,1454,163,214,188,1752
1997,2003,355,6,0,0,127,211,230,157,283
1998,2143,170,32,247,124,547,223,234,116,258
1999,3356,21,7,0,0,2802,215,224,146,2222
2000,3374,294,15,134,32,2713,178,236,197,2347
2001,3359,102,16,247,29,2646,245,217,95,2449
2002,3352,100,13,277,26,2630,241,222,110,2475
2003,2822,104,19,90,26,646,248,212,87,721
2004,2764,61,24,255,107,258,231,181,72,834
2005,2752,63,24,234,95,234,233,183,69,849
2006,2584,306,20,60,16,1273,162,224,201,792
2007,2595,296,24,85,28,1252,144,224,216,780
2008,2765,339,25,402,71,1116,158,194,170,1092
2009,2529,319,25,60,31,1438,146,207,196,1758
2010,2538,318,27,85,36,1410,140,204,199,1782
2011,2223,287,6,301,26,30,202,240,177,361
2012,2004,47,8,0,0,150,223,223,135,300
2013,2129,197,33,242,110,598,191,245,164,324
2014,2151,177,23,295,134,481,224,245,140,430
2015,2077,99,26,285,117,331,252,194,54,518
2016,3379,180,0,175,37,2672,219,238,157,2388
2017,2786,43,10,285,7,324,222,217,129,778
2018,2992,227,16,607,106,1434,195,253,192,1854
2019,2683,296,28,256,124,1158,131,219,222,762
2020,2726,308,27,342,167,1107,137,212,210,751
2021,2751,317,22,430,192,1061,155,214,196,752
2022,2519,318,22,30,11,1505,157,214,194,1692
2023,2572,320,28,124,-40,1369,137,201,197,1814
2024,2588,36,14,30,10,1262,218,207,121,1914
2025,2026,343,25,42,19,108,160,192,165,391
2026,2006,73,11,0,0,170,233,218,115,319
2027,2026,271,34,60,23,212,114,228,242,277
2028,3379,280,11,408,3,3055,191,243,190,1910
2029,3364,358,6,30,4,2736,211,229,156,2281
2030,3366,305,10,90,13,2700,194,235,181,2330
2031,3365,98,17,240,26,2613,246,213,90,2455
2032,3344,100,11,323,74,2563,238,226,118,2531
2033,3330,100,18,283,65,2531,247,212,87,2583
2034,2707,87,23,134,71,150,247,195,64,872
2035,2770,325,24,466,211,1073,154,206,189,785
2036,2582,30,19,42,14,972,211,196,115,1012
2037,2589,333,13,30,5,1224,190,223,172,1950
2038,2024,323,31,30,22,85,127,190,194,458
2039,2006,79,16,0,0,192,240,209,95,339
2040,3366,354,5,30,2,2713,211,231,158,2298
2041,3377,257,5,150,27,2640,208,243,173,2396
2042,3374,95,13,210,29,2605,241,219,106,2446
2043,3293,118,24,190,39,2460,252,211,73,2676
2044,2793,51,6,272,5,384,223,227,139,711
2045,2791,75,7,301,6,360,229,226,130,726
2046,2969,167,13,228,67,1622,231,244,143,2735
2047,2637,302,27,150,69,1279,135,215,216,845
2048,2651,297,32,180,84,1260,115,211,227,837
2049,2685,299,29,240,126,1224,128,215,221,824
2050,2607,35,14,30,14,1317,217,206,121,1857
2051,2041,327,33,60,43,108,122,182,189,474
2052,2010,70,23,0,0,212,238,188,69,361
2053,2107,155,41,122,88,470,229,205,63,285
2054,2070,181,28,134,51,577,216,244,142,342
2055,2051,107,24,180,91,228,252,203,64,420
2056,3341,271,13,424,73,3167,184,244,199,1809
2057,3251,106,9,67,8,2375,235,229,125,2795
2058,2821,115,12,162,25,752,240,228,117,607
2059,2764,89,23,268,123,270,247,197,66,750
2060,2750,87,25,240,118,240,247,191,58,768
2061,2787,323,26,450,228,1140,146,203,192,842
2062,2596,34,24,30,16,1036,208,180,97,947
2063,2616,343,21,60,3,1384,173,204,166,1790
2064,2617,9,16,30,4,1358,201,207,141,1816
2065,2622,332,26,108,38,1207,150,196,180,1975
2066,2009,348,13,30,7,67,196,219,161,671
2067,2006,53,12,0,0,255,227,215,120,366
2068,2016,116,28,120,56,162,254,200,53,361
2069,3372,28,5,0,0,2704,218,228,148,2287
2070,3360,108,18,247,11,2539,248,215,88,2505
2071,2812,321,7,108,14,592,203,234,170,582
2072,2803,56,4,228,7,450,223,230,143,631
2073,2793,75,11,313,3,360,235,218,115,674
2074,2764,87,23,270,132,270,246,196,67,726
2075,2695,94,27,120,64,120,250,188,48,828
2076,2980,174,4,525,59,2118,222,242,155,2227
2077,2654,300,29,153,74,1326,130,213,217,902
2078,2725,60,20,124,31,1357,231,195,88,1050
2079,2622,331,24,90,9,1425,155,202,182,1751
2080,2005,29,6,0,0,297,218,226,144,376
2081,2029,136,30,175,76,212,250,212,67,424
2082,3367,116,16,228,14,2532,246,223,100,2497
2083,3299,92,27,162,29,2398,250,188,49,2697
2084,3261,82,15,95,7,2352,241,212,98,2773
2085,2795,81,12,323,4,360,237,218,110,649
2086,2693,100,29,120,62,120,252,187,41,807
2087,2768,303,30,365,209,1235,124,211,221,900
2088,2808,311,27,454,249,1194,139,210,207,902
2089,2635,26,21,30,16,1390,204,188,113,1784
2090,2013,58,23,0,0,319,230,186,78,402
2091,2027,198,20,42,10,592,211,252,167,402
2092,2062,259,21,95,35,497,166,247,216,469
2093,2032,120,33,190,79,230,254,193,38,459
2094,3378,37,5,0,0,2678,220,229,146,2301
2095,3361,122,17,242,4,2508,247,224,99,2514
2096,3320,104,15,170,37,2405,245,219,99,2663
2097,3312,97,20,150,29,2388,248,208,80,2688
2098,3237,69,18,124,47,2089,236,203,92,2366
2099,3172,44,14,30,5,1959,222,210,119,2103
2100,2806,63,7,283,10,420,226,226,134,592
2101,2707,102,30,150,76,150,253,187,40,765
2102,2641,292,27,124,45,1410,133,222,224,977
2103,2778,301,30,371,219,1262,124,211,221,930
2104,2651,17,28,120,62,1116,185,169,108,874
2105,2645,31,30,90,56,1120,197,162,84,866
2106,2646,31,22,30,17,1406,208,186,105,1772
2107,2669,332,27,175,76,1237,149,196,180,1959
2108,2035,323,23,95,32,150,154,209,191,716
2109,2008,36,2,0,0,361,219,234,152,418
2110,2093,247,23,127,64,402,164,250,218,552
2111,3365,102,16,218,1,2502,245,218,98,2508
2112,3266,67,14,67,1,2300,233,211,107,2805
2113,2807,12,9,190,9,720,211,221,147,480
2114,2809,49,5,277,11,450,222,229,142,551
2115,2794,100,16,342,162,360,245,216,96,600
2116,2784,105,21,313,152,330,250,210,79,616
2117,2760,108,23,256,128,270,252,207,71,658
2118,2748,107,24,228,117,240,252,203,64,679
2119,2900,127,11,30,-1,1384,239,232,122,2524
2120,2742,297,29,295,168,1333,127,216,223,967
2121,2786,298,29,379,222,1288,128,216,222,960
2122,2800,300,27,408,241,1275,136,218,217,960
2123,2541,330,11,0,0,1705,193,226,172,1473
2124,2647,341,22,30,9,1374,167,200,168,1811
2125,2716,322,23,319,139,1146,154,209,192,2084
2126,2045,313,23,124,40,170,152,216,201,732
2127,2023,83,29,30,15,361,245,176,0,457
2128,2011,58,9,0,0,382,227,222,129,446
2129,2013,256,16,0,0,404,181,248,204,437
2130,2021,342,16,30,2,576,185,214,167,437
2131,1974,125,22,85,21,124,250,219,86,390
2132,3389,65,13,85,11,2674,232,214,112,2295
2133,3317,101,14,127,24,2355,242,221,106,2696
2134,3273,0,9,190,37,2135,206,222,154,2560
2135,2792,104,18,335,160,360,248,214,88,576
2136,2681,99,29,108,49,120,252,187,42,750
2137,2832,41,17,85,12,1168,219,200,110,2295
2138,2548,318,18,2,0,1719,169,221,190,1456
2139,2688,333,26,150,75,1298,152,197,179,1907
2140,2714,330,25,270,127,1209,151,200,183,2017
2141,2721,331,25,300,137,1188,153,200,181,2045
2142,2728,330,23,323,-24,1167,158,204,182,2072
2143,2037,29,24,0,0,582,204,182,104,485
2144,2061,242,36,67,32,408,129,241,232,576
2145,3322,98,11,127,22,2347,238,224,115,2689
2146,3289,81,17,42,6,2280,240,207,90,2787
2147,2798,121,16,361,0,391,246,225,103,532
2148,2682,62,22,124,40,1706,232,188,77,1215
2149,2637,5,15,0,0,1614,200,210,146,1140
2150,2812,279,25,430,245,1328,146,234,224,1020
2151,2693,349,23,201,104,1201,171,195,158,808
2152,2651,28,29,42,21,1230,195,164,90,755
2153,2583,298,31,67,42,1682,118,211,225,1492
2154,2601,297,31,95,65,1657,119,212,224,1518
2155,2630,299,29,153,95,1606,127,214,221,1571
2156,2671,309,26,120,42,1531,141,213,208,1650
2157,2124,279,19,242,122,295,165,239,212,638
2158,2025,33,19,42,9,424,213,195,111,503
2159,2022,19,14,30,6,446,209,210,137,495
2160,2018,27,9,2,0,467,217,221,140,488
2161,2014,59,4,0,0,488,223,231,143,484
2162,2034,55,22,30,-2,547,228,188,83,524
2163,2025,51,9,30,-1,518,225,220,128,537
2164,2023,229,4,0,0,488,213,244,168,551
